track,sample,lon,lat,pressure
Invest_GEFS,28,147.5,16.5,965.93024
Invest_GEFS,28,144.5,17.0,962.9219
Invest_GEFS,28,142.0,17.0,958.1725
Invest_GEFS,28,140.0,18.0,954.401
Invest_GEFS,28,138.0,19.0,951.2738
Invest_GEFS,28,136.0,20.0,948.4489
Invest_GEFS,28,134.0,20.5,945.7458
Invest_GEFS,29,161.0,47.5,986.1145
Invest_GEFS,29,164.0,48.0,985.97235
Invest_GEFS,29,166.5,49.0,987.8549
Invest_GEFS,29,167.0,50.0,992.02466
Invest_GEFS,29,169.0,51.0,996.6316
Invest_GEFS,29,121.5,53.5,998.7788
Invest_GEFS,29,123.0,54.0,999.2219
Invest_GEFS,29,124.0,52.5,998.31885
Invest_GEFS,29,100.5,41.5,997.4293
Invest_GEFS,29,100.5,41.5,996.79224
Invest_GEFS,29,124.0,49.0,997.3546
Invest_GEFS,29,100.0,41.0,994.784
Invest_GEFS,29,100.0,41.5,995.59674
Invest_GEFS,29,111.5,34.0,994.85974
Invest_GEFS,29,153.5,38.5,994.7319
Invest_GEFS,29,155.5,40.0,995.59607
Invest_GEFS,29,159.0,46.0,995.9408
Invest_GEFS,29,100.5,42.0,995.45984
Invest_GEFS,29,100.5,41.5,991.9578
Invest_GEFS,29,101.0,41.0,990.89703
Invest_GEFS,29,102.5,40.5,992.64
Invest_GEFS,30,163.0,47.5,983.71436
Invest_GEFS,30,164.5,48.5,982.47766
Invest_GEFS,30,167.5,49.0,984.34454
Invest_GEFS,30,170.5,50.5,988.5028
Invest_GEFS,30,173.5,51.5,992.3311
Invest_GEFS,30,166.0,12.0,995.9313
Invest_GEFS,30,165.0,13.5,993.48975
Invest_GEFS,30,163.5,15.5,989.4387
Invest_GEFS,30,161.0,16.5,983.71326
Invest_GEFS,30,159.0,17.0,979.97107
Invest_GEFS,30,156.5,17.0,975.0276
Invest_GEFS,30,154.5,17.5,969.52094
Invest_GEFS,30,152.5,17.5,965.8566
Invest_GEFS,30,150.5,18.0,961.5095
Invest_GEFS,30,149.0,18.0,954.3834
Invest_GEFS,30,148.0,19.5,957.04736
Invest_GEFS,30,146.5,20.5,955.5182
Invest_GEFS,30,145.0,22.0,951.2029
Invest_GEFS,30,143.5,23.0,945.7729
Invest_GEFS,30,142.5,24.0,943.54126
Invest_GEFS,30,141.5,25.0,944.90845
